path,text
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.14-03.wav,khak4-sit8 ai3 tan2 kah4 pan1-kah4 hau2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.33-03.wav,tsing3-bing5 gin2-a2 ti3-tioh8 sio2-li5-ba5-pi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.18-03.wav,"kok4 ling2-hik8 e5 ling2-kong1 ma7 khai1-si2 siu1-ting7,pau1-ham5 pun2-thoo2 gi2-gian5."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.57-03.wav,"m7-koh4,kau3-iok8 pun2-te2 tio7 ing3-kai1 ai3 u7 li2-siong2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.54-03.wav,"hoo7 lan2 e5 gin2-a2,oh8 pun2-thoo2 gi2-gian5,e7-hiau2 su2-iong7."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.40-03.wav,"m7-koh4,bin7-tui3 sin1 kho3-kong1 e5 sin1 li2-siong2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-1.1-03.wav,sua3-loh8 lai5 khuann3 ko1-hiong5-tshi7 bin5-a2-tsai3 ji7 kau2 ho7 e5 thinn1-khi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.64-03.wav,"iau2-u7 ho5-hian5 , jiu5-hak4 e5 phuann7-tsau3 ."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.59-03.wav,a1-sui7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.11-03.wav,ma7 si7 in1-ui7 sin1 siu1-ting7 e5 tsong2-kong1 ti7 ji7 khong3 it4 su3 i2-king1 tsing3-sik4 kong1-poo3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.29-03.wav,lok8-a2-tshiu7 si7 lam5-to2-gi2-tsok8 e5 po2-pue3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.16-03.wav,"sio2-sing1,sio2-tuann3,pan7-sian1,sin1-tuann7..."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.41-03.wav,kiann5-lai5 khim2-sik4 khuann3-tioh8 gin2-a2 to2 tiam3 bin5-tshng5 hainn1-tshan1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.37-03.wav,"bo5 iong7 hun1-soo3,iong7 ting2-kip4 lai5 liau2-kai2 hak8-sing1 hak8-sip8 e5 hau7-ko2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.39-03.wav,"tiong1-tau3,ma2-hi2-lok8 ti7 tshan1-thiann1 bo5 khuann3-tioh8 sia7 khe2-sui7 e5 hing5-iann2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.11-03.wav,i1 tann1 thau5 khuann3 mua2 thinn1-tshinn1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.1-03.wav,iong7 senn3-mia7 lai5 kong2 koo3-su7 e5 lok8-a2-tshiu7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-2.6-03.wav,"ng5--sian1-sinn1,li2 to2-ui7 kan1-khoo2?"
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.2-03.wav,tsok4-tsia2 khu1 ui2-him1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.36-03.wav,huat4-tian2 kok4-tiong1 kah4 kok4-sio2 e5 tsuan5 hong1-ui7 phing5-liong5 he7-thong2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.31-03.wav,uann7 tshing1-khi3 e5 sann1-khoo3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.31-03.wav,"ki5-tiong1,ti3-sik4 kah4 poo7-hun7 e5 ling5-lik8."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.74-03.wav,hoo7 tai5-uan5 e5 kua1-a2-hi3 ti7 tsit4 phian3 thoo2-te7 ke3-siok8 senn1-thuann3--loh8-khi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.21-03.wav,kuat4-ting7 tshian5 kau3 ji7 khong3 it4 kiu2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-2.8-03.wav,"tsit4 e5 gin2-a2 tsa1-hng1 sio1 kah4 sann1-tsap8-kau2 too7 puann3,mue5 png7 tsiah8 long2 be7 loh8."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.20-03.wav,thai3-ping5-iunn5--li2 e5 to2-su7-ting2 ma7 long2 tshue7 e7 tioh8 lok8-a2-tshiu7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.30-03.wav,in1-ui7 tsit4 ho7 tshiu7 e5 tshiu7-phue5 e7-sai2 theh8-lai5 tso3-tsiann5 poo3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.47-03.wav,kau3 kah4 gin2-a2 sio1 the3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.42-03.wav,tshun1-tshiu2 bong1 thau5-hiah8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.8-03.wav,m7 si7 khuann3 sin1-bun5 to7 si7 khuann3 kua1-a2-hi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.59-03.wav,"koo2-tshue1,lo5-koo2 ui5 hu2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.33-03.wav,u7-tang1-si5-a2 khuann3 hi3 kah4 li7-boo7 tui3 be7 tsun2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-2.4-03.wav,"tsioh4-mng7--tsit8-e7,lai7-kho1 an2-tsuann2 kiann5?"
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-1.7-03.wav,gun2 tau1 e5 tian7-ue7 ho7-be2 si7 khong3 sam1 ji7 liok8 liok8 khong3 pat4 khong3 khong3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.38-03.wav,kok4-sio2 e5 pun2-thoo2 gi2-gian5 phing5-liong5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-2.1-03.wav,"li2 ho2,gua2 beh4 pai5 ho7-be2 kua3-ho7 ."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.13-03.wav,lan2-lang5 ban2 i1 lai5 tshi7 ti1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.21-03.wav,kho1-hak8-ka1 hun1-sik4 lak8-pah4 khong3 si3 e5 lai5-tsu7 a1-tsiu1 kah4 thai3-ping5-iunn5 to2-su7 e5 lok8-a2-tshiu7 kian3-pun2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.24-03.wav,lok8-a2-tshiu7 bo5 kha1 be7 tsau2 ma7 be7 siu5-tsui2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.16-03.wav,"tak8 mi5,bo5 kui1-e5 pang5-king1 sun5-sun5 khuann3-khuann3--leh4."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.35-03.wav,tse1 ma7 si7 sim1-tshik4 tiong1-sim1 tng1-teh4 phah4-piann3 e5 khang1-khue3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.6-03.wav,phang5 khi3 kheh4-thiann1 phue3 tian7-si7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.50-03.wav,"ji7 khong3 khong3 ngoo2.ji7-lim5 e5 thinn1,kng1-thau5-peh8-lit8."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.46-03.wav,e7-ping5 iong7 hua5-gi2 hu2-tsoo7 huan1-ik8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.30-03.wav,tshin1-tshiu2 se2-sin1-khu1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.40-03.wav,ki5-thann1 kau2 tsoo1 long2 ti7 tai5-uan5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.58-03.wav,"kin1-a2-lit8 e5 ian2-tshut4 si7 i2 pi5-pe5,hian5-a2 ui5-tsu2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.10-03.wav,pian7-na7 thiann1-tioh8 kua1-a2-hi3 e5 siann1 to7 tsong5-khi3 bio7--li2 khuann3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.27-03.wav,"ing3-kai1 ai3 u7 e5 ti3-sik4,ling5-lik8 kah4 thai3-too7."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.4-03.wav,"i1 senn1-thuann3 ti7 tai5-uan5 e5 khe1-pinn1,suann1-lun7,penn5-te7."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.44-03.wav,ka7 kang5 tsit8 tsoo1 e5 gi2-gian5 tsah4 khi3-kau3 thai3-ping5-iunn5 to2-su7-ting2;.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.5-03.wav,tshu3--nih4 tsiah8-png7 long2 si7 tshai3 ngeh4-ngeh4--leh4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.27-03.wav,ting2-bin7 sia2 kong2 gin2-a2 tu2 too7-tse3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.46-03.wav,ma7 tue3 in1 sua2-tsai1 kau3 thai3-ping5-iunn5 tsit8-si3-ke3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.34-03.wav,tioh8-ai3 kho3 ti7 hak8-hau7 lai7-te2 e5 kho3-sik4 phing5-liong5 .
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.4-03.wav,kok4-hau7-a2 it4-tit8 kau3 ko1-tiong1 long2 kah4 a1-kong1 a1-ma2 tua3 tso3-hue2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.1-03.wav,tsap8-li7 ni5 kok4-kau3 sin1 kho3-kong1 kah4 pun2-thoo2 gi2-gian5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-1.8-03.wav,i1 ti7 it4 kiu2 su3 pat4 ni5 tshut4-si3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.29-03.wav,"gua2 khuann3--e5 tsit4 tiunn5,bo5-lun7 si7 kong2-ue7 iah4-si7 ian2-tshiunn3."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.20-03.wav,a1-ma2 iong7 tsu5-ai3 e5 gan2-sin5 liah8 khe2-sui7 kim1-kim1-siong3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-6.60-03.wav,thau5-moo1 tsiau5 peh8 e5 a1-ma2 theh8 tsit8 pun2 tsheh4 hoo7 khe2-sui7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.9-03.wav,si7 lok8-a2-tshiu7 kui1 tsang5 to1 u7-loo7-iong7!
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.17-03.wav,te7-li7 tin1-kui3 e5 soo2-tsai7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.2-03.wav,tsok4-tsia2 lim5 ka1-i5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.5-03.wav,si7 tsin1 su3-siong5 khuann3 e7 tioh8 e5 tsit8 khuan2 tshiu7-a2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.59-03.wav,lan2 ai3 iong7 kha1-tsiah4 hiong3 tai7-liok8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.19-03.wav,tsin1 ku2 m7 pat4 khuann3 gua7-tai5-hi3--ah4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.34-03.wav,kang7-khuan2 siok8 ti7 lam5-to2-gi2-tsok8 e5 tai5-uan5 guan5-tsu7-bin5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.50-03.wav,"na7 kong2-tioh8 khik4-tiau7,gak8-khi3."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.25-03.wav,tu5-liau2 lau7-tua7-lang5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.25-03.wav,i1 suah4 e7 thuann3-khi3 kah4 thai3-ping5-iunn5 e5 to2-su7?
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.9-03.wav,ni5-tseh4-a2 bio7--li2 u7 lau7-liat8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.21-03.wav,tsiann5 tsu7-lian5 e7 u7 ka7 tsit4-ma2 kah4 khah4-tsa2 e5 kua1-a2-hi3 siong1-pi2 e5 sim1-thai3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-3.42-03.wav,lam5-to2 gi2-gian5 ti7 tai5-uan5 siong7 u7 to1-guan5-sing3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.12-03.wav,ing2-hiong2 kok4-ka1 kau3-iok8 kui1-huan7 e5 tsong2-kong1 bo5 sik4-hap8 siunn1 tsiap8 siu1-kai2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.11-03.wav,m7-kuan2 si7 tian7-si7 iah8-si7 gua7-tai5-hi3 long2 kah4-i3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-4.50-03.wav,to7 si7 in1-ui7 lan2 khi2-poo7 khah4 uann3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THM0004/0024-5.1-03.wav,tsin1 ku2 m7 pat4 khuann3 gua7-tai5-hi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.3-03.wav,ku7-lik8 kue3-ni5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.4-03.wav,tio7 bo5 hiah4-ni7 long7-ban7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-1.3-03.wav,lai5-pin1 tshit4-pah4 goo7-tsap8-lak8 ho7 tshiann2 lai5 goo7 ho7 kui7-tai5 pan7-li2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.27-03.wav,sua1-tin5-po7 si7 tsit8 tsiong2 kiong5-liat8 e5 hong1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-1.2-03.wav,"un1-too7 li7-tsap8-kau2 tsi3 sann1-tsap8-li7 too7,loh8-hoo7 ki1-lut8 tshit4-tsap8 pha1."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.36-03.wav,poo7-hun7 e5 sua1-tin5 to7 e7 tim5 loh8-lai5 tsiap4-kin7 te7-bin7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-2.11-03.wav,"u7,ti7 tsiann3-ping5 hia1."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-2.20-03.wav,long2-tsong2 gua7-tse7 tsinn5?
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.46-03.wav,iau2-bue7 tshiat4--tit4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.8-03.wav,gua2 the5-tsa2 beh4 puann3 tiam2-tsing1 kau3 hian7-tiunn5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.38-03.wav,sua1-tin5-po7 hing5-sing5 e5 nng7 e5 tiau5-kiann7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.26-03.wav,it4-puann1 si7 iong7 tiong1-kok4 e5 phoo2-thong1-ue7 lai5 liam7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.18-03.wav,"sim1-lai7 siunn7-kong2 ing3-kai1 e7 tioh8 --lah4,kiat4-ko2 gua2 tsin1-tsiann3 u7 pai5--jip8-khi3 --neh4!"
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.9-03.wav,kui1-tshin1-tsok8 ma7 tsin1 tsiap8 u7 lai5-khi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.29-03.wav,hoo7 kun2--tsit8-e7 to7 e7-sai2 he7 kue2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.21-03.wav,"tsiunn2 kau3-siu7 si7 tsu2-kho2-kuann1,khuann3-tioh8 i1 gua2 tsiok4 kin2-tiunn1--e5!"
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.3-03.wav,e7-ki3-tit4 ting2 ko3 gueh8 e5 ji7-tsap8-it4 hit4 kang1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.33-03.wav,tue3 pak4-puann3-kiu5 e5 sai1-hong1 khuan5-liu5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-2.4-03.wav,guan5-tsu2-pit4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.76-03.wav,kam2 m7 si7 tsiok4 ong2-hui3?
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.57-03.wav,gua2 lai5 tshut4-tshiu2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-2.5-03.wav,ai3 kui2 ki1?
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.9-03.wav,na2-tshiunn7 ing1-kai1 kah4 tai5-uan5 u7 tsin1 bit8-tshiat4 e5 kuan1-he7 tsiah4 tioh8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.7-03.wav,koh4 in1-ui7 sing1-uah8 khoo1-a2 tsin1 eh8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.62-03.wav,pak4-kiann1 loh8-seh4 tioh8 kuan2 iah8-si7 bian2 kuan2 gua2 m7 tsai1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.10-03.wav,siong7-bo5 bian2 teh4 kue2-tshe3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.34-03.wav,tio7 e7 lu2 lai5 lu2 tsiah8-lat8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.42-03.wav,ai3 tshue1 kui2-a7 tiam2-tsing1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.67-03.wav,a1-ma2 tak8 kai2 to1 tshian1 king2 ban7 king2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-2.19-03.wav,tsap8-goo7 khoo1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.32-03.wav,i2 tsit8 tiam2-tsing1 tsi3-tsio2 si3-tsap8 kong1-li2 e5 hong1-sok4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.9-03.wav,tse7 ti7 gua7-khau2 e5 i2-a2 ti7 hia1 tan2 si5-kan1 kau3 beh4 jip8-khi3 pi2-sai3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.49-03.wav,pi2 tsuan5 tiong1-kok4 king1-te7 tsong2 bin7-tsik4 koh4-khah4 tua7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.17-03.wav,na7 than3-tioh8 o1-lo2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.23-03.wav,koh4 u7 tshui3-lai7 leh4 nauh4 e5 ue7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.12-03.wav,in1 siong7 kiann1--e5 to7 si7 tse1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.17-03.wav,tshai3-thau5 siah4-siah4 --leh4 tshiat4 tso3 se3 te3 se3 te3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.1-03.wav,tai5-gi2 pi2-sai3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.58-03.wav,ji5-tshiann2 sua1-tin5-po7 ma7 e7 tui3 tsing1-bit8 tian7-tsu2 kho1-ki1 kang1-giap8 tso7-sing5 tsiann5 tua7 e5 ing2-hiong2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.64-03.wav,pak4-kiann1 na7 sua1-tin5-po7 tai5-uan5 liam5-me1 tio7 tsham2 --ah4!
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-2.13-03.wav,"u7,ti7 gua7-bin7 hia1."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.18-03.wav,to7 koh4-khah4 kong1-tik4 uan5-buan2 --ah4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.5-03.wav,tui3 koo2-tsa2 si5-tai7 e5 tsa1-boo2-lang5 lai5 kong2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.44-03.wav,sua1-bok8-hua3 e5 thoo2-te7 put4-tuan7 leh4 khong3-tua7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.12-03.wav,sing2 tsit8 tiau5 kang1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.26-03.wav,i1 tui3 lin5-sing1 e5 sin7-tiong7 long2 piau2-hian7 ti7 tsia1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.17-03.wav,"te7-it4 kuan1 kho2 suah4,beh4 kong1-poo3 tsing5 tsap8 mia5 e5 si5."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.1-03.wav,tshai3-thau5-kue2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.2-03.wav,tsiah4-e7 ho2--e5 lau5 hoo7--lang5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.60-03.wav,gua2 sit8-tsai7 liah8 be7 tsun2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.20-03.wav,sit8-tsai7 tsiok4 tshi3-kik4 --lah4!
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-2.17-03.wav,phue1-long5 .
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.14-03.wav,"ham7 i1 kong2-ue7,sun7-sua3 tiau5-tsing2 gua2 e5 sim1-tsing5,hoo7 khah4 ping5-tsing7 --leh4!"
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.8-03.wav,kui1-tsng1-thau5 e5 lang5 long2 hoo7-siong1 sik8-sai7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.13-03.wav,"gua2 tio7 kin2 jip8-khi3 tsun2-pi7,koh4 ham7 pinn1-a2 e5 a1-tsi2 sik8-sai7."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.12-03.wav,"tio7 u7 kang1-tsok4 jin5-uan5 kong2 e7-tang3 jip8-lai5 sing1 tshue1 ling2-khi3,sim1-tsing5 pang3 khin1-sang1."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-5.10-03.wav,lan5-bian2 to7 u7 tap8-tap8-tih4-tih4--e5 pi2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-6.32-03.wav,hi1-bang7 gua2 e7-tang3 ui7 tai5-gi2 ke3-siok8 phah4-piann3--loh8-khi3 --lah4!
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.30-03.wav,peh4 kau3 lak8-tshing1 kong1-tshioh4 kuan5 e5 thinn1-ting2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.2-03.wav,tsok4-tsia2 li2 lam5-hing5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-2.2-03.wav,"thau5-ke1,li2 tsia1 u7 pit4 --bo5?"
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-4.74-03.wav,gua2 si7 ai3 tsiah8 koh4 m7-kam1 tsiah8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.63-03.wav,m7-koh4 gua2 tsiok4 tshing1-tsho2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-1.7-03.wav,gun2 tau1 e5 tian7-ue7 ho7-be2 si7 khong3 su3 sam1 su3 ji7 khong3 su3 pat4 ji7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/IU_IUF0021/0016-3.56-03.wav,tio7 ho2-ho2 tiam3 ti7 tshu3--li2 hioh4-khun3.
